"pid","assessed_value"
7519,357480.8248
7520,215768.559633333
7521,486525.644784981
7522,421279.967666667
7523,656335.005966667
7524,907604.039
7525,273936.3938
7526,195401.8262
7527,486525.644784981
7528,136848.654866667
7529,589012.707733334
7530,556549.5325
7531,486525.644784981
7532,243959.125733333
7533,110945.264866667
7534,229424.087066667
7535,413435.300433333
7536,650154.244233333
7537,1035307.49716667
7538,239527.170133333
7539,156309.589566667
7540,118250.547666667
7541,486525.644784981
7542,984202.984833333
7543,388330.658033334
7544,206310.4557
7545,1248676.65746667
7546,194493.394033333
7547,456782.5478
7548,129730.229733333
7549,1431757.32536667
7550,475148.525866667
7551,486525.644784981
7552,636918.551466667
7553,360699.9113
7554,568482.3333
7555,348370.9562
7556,1036446.6475
7557,1581751.04983333
7558,486525.644784981
7559,486525.644784981
7560,377610.269066667
7561,486525.644784981
7562,454926.584333333
7563,443209.739033333
7564,469543.6114
7565,486525.644784981
7566,325214.123
7567,1589012.2222
7568,308278.033266667
7569,337374.982033334
7570,201427.391033333
7571,279186.1456
7572,444475.2018
7573,203825.4299
7574,630680.692666667
7575,486525.644784981
7576,1590147.78133333
7577,1539485.48273333
7578,176292.512766667
7579,282972.548966667
7580,462205.998133333
7581,305728.835066667
7582,842513.106866667
7583,653639.309733333
7584,139072.2157
7585,2811071.241
7586,514924.648966667
7587,327714.591933333
7588,307081.301733333
7589,385301.2697
7590,121000.332166667
7591,337836.2463
7592,155998.842966667
7593,367158.030333333
7594,88894.7707
7595,1125656.7177
7596,352843.657233333
7597,486525.644784981
7598,271882.127733333
7599,425420.470566667
7600,77824.7099666667
7601,1170789.24156667
7602,232370.281966667
7603,350562.416166667
7604,450144.798066667
7605,250273.5938
7606,202154.760066667
7607,99573.0104
7608,186279.851233333
7609,436600.163033333
7610,202485.510133333
7611,493603.1734
7612,463551.685966667
7613,544303.987966667
7614,428606.8246
7615,137138.4776
7616,214969.551666667
7617,937203.777533334
7618,93582.5907666666
7619,393458.561533333
7620,82855.3070333333
7621,319817.474
7622,1162337.38386667
7623,486525.644784981
7624,1515777.6607
7625,321247.696066667
7626,232876.9204
7627,244458.239733333
7628,344355.273733333
7629,486525.644784981
7630,300004.031966667
7631,664899.9716
7632,337992.813666667
7633,486525.644784981
7634,514088.143633333
7635,486525.644784981
7636,405382.2482
7637,358983.2451
7638,563459.0016
7639,78149.6565666667
7640,389570.7862
7641,167653.334233333
7642,360032.580766667
7643,486525.644784981
7644,294934.6725
7645,486525.644784981
7646,167823.382
7647,705861.6531
7648,475483.885433333
7649,606902.109366666
7650,217393.2535
7651,523319.3475
7652,1184744.28696667
7653,486525.644784981
7654,251271.7503
7655,453490.565933333
7656,423175.868733333
7657,280065.4698
7658,92167.4505333333
7659,516467.512366667
7660,423643.323133333
7661,486525.644784981
7662,274826.863333333
7663,155543.0677
7664,359733.488633334
7665,106453.5092
7666,486525.644784981
7667,384790.8178
7668,68316.0162666667
7669,488366.473566667
7670,834842.560333333
7671,243285.267066667
7672,349598.9289
7673,125535.5704
7674,486525.644784981
7675,194719.3008
7676,175753.6291
7677,183993.5093
7678,320746.568966667
7679,486525.644784981
7680,556746.991666667
7681,400922.771233334
7682,802375.189266667
7683,377972.179533333
7684,450832.638466667
7685,486525.644784981
7686,101957.009666667
7687,627410.450766667
7688,353232.964266667
7689,735836.743666667
7690,997874.175466667
7691,702891.887433333
7692,636607.975666666
7693,207990.759333333
7694,221022.464066667
7695,1234090.05333333
7696,157138.9051
7697,310788.8665
7698,262315.912533333
7699,254261.111766667
7700,803411.068066666
7701,600723.7041
7702,578343.208733333
7703,345388.891533333
7704,86526.5134
7705,139519.6851
7706,407562.624633333
7707,269826.954133333
7708,361953.951633334
7709,76796.1679333333
7710,470495.9971
7711,577657.655766667
7712,486525.644784981
7713,391630.216133333
7714,486525.644784981
7715,635213.757266667
7716,486525.644784981
7717,351764.285033333
7718,237564.303333333
7719,724873.5015
7720,236570.7166
7721,486525.644784981
7722,92133.9371
7723,743386.0241
7724,262709.691133333
7725,391884.2646
7726,632906.124566666
7727,253339.593933333
7728,303838.5354
7729,156068.616666667
7730,635524.142433333
7731,78247.9730666667
7732,486525.644784981
7733,113641.6347
7734,1171223.51906667
7735,1052805.8168
7736,486525.644784981
7737,282594.975866667
7738,419691.346
7739,165904.737433333
7740,131047.736466667
7741,307940.758266667
7742,1234004.41146667
7743,281257.551333333
7744,486525.644784981
7745,302352.205866667
7746,212062.851566667
7747,504509.4958
7748,1000077.88573333
7749,134051.989566667
7750,352374.9888
7751,109012.594733333
7752,260162.0579
7753,6985443.5344
7754,673165.847266667
7755,1382678.81726667
7756,282934.112033333
7757,486525.644784981
7758,215500.9306
7759,624148.258733333
7760,624893.941333333
7761,363458.634833333
7762,120936.916633333
7763,258909.384366667
7764,373829.560066667
7765,486525.644784981
7766,361405.075533333
7767,1224651.99613333
7768,312608.244233333
7769,1100641.13883333
7770,2721469.73463333
7771,73462.6397
7772,919296.067266666
7773,160803.922633333
7774,106194.018266667
7775,236180.454066667
7776,293561.639866667
7777,1281773.5475
7778,486525.644784981
7779,86250.0289333333
7780,200609.233966667
7781,578126.656866667
7782,234456.200833333
7783,356614.707566666
7784,486525.644784981
7785,95805.8552333334
7786,486525.644784981
7787,427603.458366667
7788,151412.652966667
7789,406136.997233334
7790,694605.1115
7791,3851955.97833333
7792,253974.143566667
7793,486525.644784981
7794,486525.644784981
7795,486525.644784981
7796,111795.8877
7797,360171.1905
7798,419864.372366667
7799,182574.0676
7800,240121.502566667
7801,258161.934766667
7802,604710.1376
7803,240114.9714
7804,486525.644784981
7805,116490.734866667
7806,517765.5503
7807,463311.315066667
7808,328113.348933334
7809,362300.636433333
7810,269693.130466667
7811,623787.321466667
7812,693380.116533334
7813,165177.431066667
7814,643005.433366666
7815,607352.2467
7816,78281.1180333333
7817,488075.642266667
7818,594620.3883
7819,1382794.82046667
7820,461251.947133334
7821,486525.644784981
7822,607153.689133334
7823,486525.644784981
7824,354782.580266667
7825,450838.492266667
7826,525229.487466667
7827,355708.048133333
7828,282773.9639
7829,274551.7592
7830,103111.0935
7831,437096.109266667
7832,270201.1883
7833,628234.641866667
7834,486525.644784981
7835,366976.177233333
7836,486525.644784981
7837,168023.847633333
7838,261703.361266667
7839,486525.644784981
7840,468198.009866667
7841,132160.9748
7842,629788.360866667
7843,125209.7218
7844,725264.110166667
7845,207253.037733333
7846,191890.937433333
7847,486525.644784981
7848,486525.644784981
7849,410337.363033333
7850,191688.653566667
7851,503536.1761
7852,283641.253433333
7853,162495.47
7854,109995.381333333
7855,332621.927233333
7856,242097.829533333
7857,357696.962166667
7858,544484.247533333
7859,514161.860333333
7860,954097.430866667
7861,227566.050633333
7862,1301546.01556667
7863,2539103.7683
7864,486525.644784981
7865,131216.6837
7866,417094.1592
7867,232799.3401
7868,367204.780633333
7869,396376.936033333
7870,98246.8393333333
7871,226507.108333333
7872,320897.516633333
7873,1787295.5909
7874,486525.644784981
7875,148607.831766667
7876,230272.7605
7877,530409.4988
7878,678346.288766667
7879,518812.691033333
7880,403230.1964
7881,1649609.43213333
7882,434024.2215
7883,316438.802733333
7884,216569.0782
7885,486525.644784981
7886,129747.736133333
7887,1018073.099
7888,81696.0547
7889,435998.599666667
7890,486525.644784981
7891,79198.7525666666
7892,359056.110933333
7893,274138.9642
7894,73613.7283
7895,410499.226166666
7896,140294.095766667
7897,384699.9508
7898,494456.0368
7899,723796.529333333
7900,486525.644784981
7901,179601.457066667
7902,425016.2613
7903,1120403.2929
7904,486525.644784981
7905,314864.437
7906,95334.1137333334
7907,628378.661366666
7908,364216.8651
7909,154128.298633333
7910,486525.644784981
7911,224764.0719
7912,906683.927033333
7913,314831.325766666
7914,486525.644784981
7915,224744.749433333
7916,527576.3168
7917,486525.644784981
7918,256245.9228
7919,386666.1071
7920,330986.2067
7921,613797.311166666
7922,1315417.0104
7923,65377.2251666667
7924,383199.5311
7925,281503.566366667
7926,738181.968733333
7927,233731.900033333
7928,486525.644784981
7929,1020314.15486667
7930,336430.517333333
7931,486525.644784981
7932,316051.1862
7933,486525.644784981
7934,247872.894733333
7935,933078.3322
7936,1021606.72986667
7937,1248101.02066667
7938,85004.4630666667
7939,346740.379233334
7940,492198.437833333
7941,80555.921
7942,1307464.67116667
7943,403276.9354
7944,222431.634966667
7945,452913.6025
7946,486525.644784981
7947,1438943.12396667
7948,1196876.89886667
7949,627334.6313
7950,299936.127966667
7951,214729.041033333
7952,90960.5083333334
7953,486525.644784981
7954,440569.585633333
7955,486525.644784981
7956,797703.280666667
7957,497638.7844
7958,370270.264666667
7959,486525.644784981
7960,390393.203933333
7961,323205.2842
7962,272700.186933333
7963,3089461.9636
7964,269916.525866667
7965,81878.8406666666
7966,212897.263633333
7967,486525.644784981
7968,296403.9825
7969,486525.644784981
7970,138870.843366667
7971,1781919.51646667
7972,263983.679733333
7973,600516.688066667
7974,536516.5485
7975,486525.644784981
7976,211080.224266667
7977,274868.460833333
7978,124032.525633333
7979,486525.644784981
7980,947509.960666667
7981,647695.301166667
7982,1751207.80566667
7983,486525.644784981
7984,486525.644784981
7985,460517.0776
7986,444400.520133333
7987,402581.111
7988,486525.644784981
7989,506978.5816
7990,169749.135733333
7991,105187.681533333
7992,998020.243466666
7993,236360.889166667
7994,225513.155333333
7995,486525.644784981
7996,486525.644784981
7997,480428.030733333
7998,1453644.04396667
7999,115502.560766667
8000,242104.8355
8001,543707.780633333
8002,778513.009966667
8003,355990.711133333
8004,80117.0922666667
8005,141559.658433333
8006,255919.0454
8007,139850.081
8008,382548.3574
8009,40903.9367
8010,361122.616133333
8011,233190.519766667
8012,343291.2801
8013,486525.644784981
8014,172650.710933333
8015,364100.739066667
8016,260132.8601
8017,364732.686766667
8018,1330499.97393333
8019,451629.100166667
8020,484789.6388
8021,450005.215666667
8022,496176.828966667
8023,343496.8147
8024,1203275.73043333
8025,486525.644784981
8026,486525.644784981
8027,581235.7212
8028,245739.354266667
8029,274191.9181
8030,486525.644784981
8031,357532.4124
8032,377161.434
8033,513056.627066667
8034,365782.302966667
8035,486525.644784981
8036,486525.644784981
8037,143021.4899
8038,147932.222233333
8039,296494.0936
8040,168657.526133333
8041,246294.191433333
8042,559963.776966667
8043,353122.309633333
8044,229376.801033333
8045,333801.567733333
8046,110345.4772
8047,486288.995833333
8048,493297.152666667
8049,281090.2049
8050,486525.644784981
8051,308426.142666667
8052,734644.666633333
8053,127319.2378
8054,86794.2135666666
8055,391458.047233333
8056,486525.644784981
8057,469899.0794
8058,1300064.46493333
8059,204698.862033333
8060,486525.644784981
8061,670967.266966667
8062,350551.223733333
8063,166596.985566667
8064,486525.644784981
8065,322955.758866667
8066,371496.9303
8067,531496.6375
8068,218197.304133333
8069,385883.932133333
8070,486525.644784981
8071,369604.486133333
8072,486525.644784981
8073,247708.552466667
8074,281049.714933333
8075,340474.739466667
8076,1153250.6462
8077,354795.6663
8078,292144.4738
8079,590182.6778
8080,486525.644784981
8081,388775.294933333
8082,317957.662466667
8083,523156.3581
8084,621693.469066667
8085,447101.717366666
8086,486525.644784981
8087,596702.9158
8088,610365.843566666
8089,291986.415
8090,486525.644784981
8091,648023.326766667
8092,129230.420066667
8093,383534.893333333
8094,148473.722166667
8095,1229745.39726667
8096,565588.219266666
8097,144310.8929
8098,222350.5762
8099,148892.741333333
8100,331850.873133333
8101,486525.644784981
8102,486525.644784981
8103,217258.9494
8104,464764.0684
8105,486525.644784981
8106,134509.060433333
8107,1125546.2403
8108,440423.225733333
8109,376536.247566667
8110,316303.879066667
8111,441180.881266667
8112,316744.3076
8113,2294708.2401
8114,504048.0235
8115,486525.644784981
8116,351356.026
8117,80947.5606
8118,91302.8574666667
8119,193327.8733
8120,486525.644784981
8121,669746.7343
8122,486525.644784981
8123,147339.540933333
8124,314691.9423
8125,486525.644784981
8126,486525.644784981
8127,486525.644784981
8128,344019.280066667
8129,486525.644784981
8130,486525.644784981
8131,263859.1171
8132,347783.978666667
8133,632370.237
8134,170770.473633333
8135,442096.698233333
8136,486525.644784981
8137,398351.572433333
8138,486525.644784981
8139,128265.3741
8140,377283.399033333
8141,363391.898466667
8142,212816.4487
8143,113754.333566667
8144,475089.395333333
8145,359797.5436
8146,337626.133533333
8147,89953.3741666667
8148,142203.646666667
8149,442081.4066
8150,853407.078733334
8151,330793.8951
8152,532353.0525
8153,612191.6288
8154,74736.4643666667
8155,420323.165466667
8156,486525.644784981
8157,1300388.15373333
8158,1190372.47466667
8159,348305.9107
8160,857327.915366667
8161,486525.644784981
8162,229665.228066667
8163,286983.807666667
8164,486525.644784981
8165,486525.644784981
8166,355352.166733333
8167,148366.830366667
8168,577745.445733333
8169,486525.644784981
8170,564162.378233334
8171,106925.679533333
8172,692805.2007
8173,1254441.54773333
8174,246087.023633333
8175,486525.644784981
8176,658679.959933333
8177,162464.856966667
8178,229018.527833333
8179,373326.6502
8180,354426.829733333
8181,299416.130133333
8182,638539.280066667
8183,1804912.72983333
8184,411276.669766667
8185,476364.2011
8186,257728.611966667
8187,784744.253266667
8188,1468567.32953333
8189,260768.0916
8190,480831.676466667
8191,269190.2682
8192,381071.0404
8193,519803.594433333
8194,403731.1983
8195,113957.639133333
8196,470209.465533333
8197,432053.304366667
8198,341369.2125
8199,368973.7982
8200,716276.224233333
8201,801518.3491
8202,366337.460666667
8203,151368.446566667
8204,191948.416766667
8205,208886.163766667
8206,656274.6127
8207,486525.644784981
8208,358376.7101
8209,592596.7214
8210,368070.1156
8211,350767.528733333
8212,486525.644784981
8213,877557.2898
8214,435225.129433333
8215,138346.994033333
8216,286201.601133333
8217,412496.890166667
8218,235267.286833333
8219,99814.3865666667
8220,322161.890166667
8221,155531.7268
8222,139731.993766667
8223,486525.644784981
8224,190921.462033333
8225,306857.4793
8226,486525.644784981
8227,299638.0512
8228,714585.447733333
8229,119917.580966667
8230,148592.396633333
8231,248263.4089
8232,148970.261533333
8233,4001970.58226667
8234,92321.9583
8235,486525.644784981
8236,342577.471133333
8237,1696598.2785
8238,486525.644784981
8239,1426276.55943333
8240,486272.578866667
8241,109102.388733333
8242,207098.467133333
8243,486525.644784981
8244,81408.5599333333
8245,418491.389366666
8246,312914.175833333
8247,450393.0326
8248,622282.840166667
8249,508727.069
8250,493567.072366667
8251,262121.570633333
8252,224939.862266667
8253,351250.938866667
8254,339908.464266667
8255,115020.070766667
8256,277378.132766667
8257,354771.621066667
8258,125420.510033333
8259,202277.6304
8260,459860.378466667
8261,369768.8544
8262,486525.644784981
8263,1022698.50056667
8264,486525.644784981
8265,243063.1405
8266,613058.936433333
8267,1319469.12363333
8268,638357.7804
8269,997180.680133333
8270,258181.5622
8271,245382.280133333
8272,284226.027733333
8273,512838.478433333
8274,203514.617366667
8275,1595585.42523333
8276,87286.8486666667
8277,1328626.26903333
8278,157278.590433333
8279,416260.4187
8280,486525.644784981
8281,172515.626033333
8282,486525.644784981
8283,130517.9003
8284,357764.002366667
8285,287765.315533333
8286,97895.4723666666
8287,955642.5789
8288,503554.9927
8289,486525.644784981
8290,1094464.29313333
8291,107516.721233333
8292,486525.644784981
8293,181163.935066667
8294,1201140.33206667
8295,486525.644784981
8296,3270813.49
8297,573363.181466667
8298,486525.644784981
8299,443223.525066667
8300,483022.646866667
8301,387823.227933333
8302,79588.2036333333
8303,190332.160533333
8304,591011.804633333
8305,545892.2886
8306,557023.5207
8307,395195.756433333
8308,355395.627766667
8309,90135.7601666667
8310,486525.644784981
8311,486525.644784981
8312,137585.0097
8313,136832.198533333
8314,315244.363333333
8315,277021.996833333
8316,484087.432666667
8317,520965.0785
8318,157942.199066667
8319,511719.107
8320,486525.644784981
8321,141583.878366667
8322,554499.111566667
8323,653300.2444
8324,300382.650333333
8325,488521.347133333
8326,386366.9194
8327,489326.104533333
8328,339883.0296
8329,278636.404566667
8330,486525.644784981
8331,434133.579233334
8332,964959.663066667
8333,486525.644784981
8334,301884.556266667
8335,1043640.9844
8336,274033.247066667
8337,292069.118466666
8338,194812.867366667
8339,364305.158833333
8340,364616.155133333
8341,444082.772833333
8342,712515.9703
8343,165529.856233333
8344,486525.644784981
8345,51758.7233
8346,547708.091666666
8347,155657.2939
8348,397167.9807
8349,453981.702566667
8350,486525.644784981
8351,486525.644784981
8352,120969.296833333
8353,486525.644784981
8354,1189862.08666667
8355,906225.164
8356,477598.615666667
8357,381559.576166667
8358,409996.134633333
8359,607184.882733334
8360,184886.738866667
8361,486525.644784981
8362,486525.644784981
8363,296098.298333333
8364,473785.5936
8365,486525.644784981
8366,255074.558133333
8367,486525.644784981
8368,316400.003833333
8369,206856.5809
8370,238470.5801
8371,397411.111533333
8372,486525.644784981
8373,141386.027566667
8374,115614.841866667
8375,486525.644784981
8376,284969.033566667
8377,90113.572
8378,232020.001266667
8379,447289.179733333
8380,109383.108166667
8381,414926.842166666
8382,462795.178533333
8383,616806.742833334
8384,486525.644784981
8385,295508.325266667
8386,322661.6155
8387,486525.644784981
8388,88164.8538
8389,243877.658566667
8390,102587.177833333
8391,312254.3487
8392,486525.644784981
8393,771880.45
8394,486525.644784981
8395,147233.947
8396,367435.162733333
8397,486525.644784981
8398,323594.850666667
8399,1402671.6276
8400,486525.644784981
8401,486525.644784981
8402,226787.1199
8403,346409.3012
8404,681303.042033333
8405,525073.449533333
8406,885244.409633333
8407,281481.281266667
8408,139499.717733333
8409,193528.354233333
8410,71981.9322333334
8411,486525.644784981
8412,86818.0136333333
8413,247648.4385
8414,295042.397666667
8415,343321.0802
8416,486525.644784981
8417,342935.792466667
8418,656070.643333333
8419,486525.644784981
8420,443396.931
8421,486525.644784981
8422,512217.4831
8423,213890.107866667
8424,486525.644784981
8425,184793.684333333
8426,510675.054433333
8427,1073494.1505
8428,486525.644784981
8429,170180.233966667
8430,115933.8042
8431,622303.487133333
8432,486525.644784981
8433,339922.977
8434,486525.644784981
8435,257292.779366667
8436,1349268.2694
8437,654632.223333333
8438,456679.108266667
8439,486525.644784981
8440,483023.949566667
8441,105114.227366667
8442,331413.357966667
8443,472143.8917
8444,269894.955666667
8445,481948.789366667
8446,203189.920233333
8447,394783.9314
8448,483244.192633333
8449,486525.644784981
8450,642813.818
8451,404089.325533333
8452,185134.660633333
8453,169009.523066667
8454,244490.838633333
8455,486525.644784981
8456,355520.698533333
8457,248318.7137
8458,541099.525633333
8459,923837.370666667
8460,114041.455366667
8461,324041.932233333
8462,597058.712733333
8463,486525.644784981
8464,486525.644784981
8465,549833.730766667
8466,574144.696833334
8467,486525.644784981
8468,744581.620833333
8469,197692.539066667
8470,297643.5053
8471,909539.010933333
8472,121520.402866667
8473,486525.644784981
8474,386711.691666667
8475,2635543.76723333
8476,152023.267333333
8477,254056.845866667
8478,556414.965233333
8479,170212.8849
8480,361106.020833333
8481,626937.1386
8482,153605.231233333
8483,322425.2622
8484,350484.251633333
8485,69096.8206
8486,426737.0748
8487,436776.910433334
8488,258731.1431
8489,486525.644784981
8490,49516.4959666667
8491,175075.153433333
8492,966258.555066667
8493,308491.464933333
8494,355448.157933333
8495,479861.7497
8496,200081.463733333
8497,377067.3756
8498,486525.644784981
8499,219498.766566667
8500,447308.3054
8501,374270.829133333
8502,402739.193033333
8503,291072.205866667
8504,486525.644784981
8505,370603.296666667
8506,341997.9932
8507,340506.49
8508,2120633.8955
8509,140492.186466667
8510,1060951.0948
8511,252052.832366667
8512,128128.4392
8513,1473654.00843333
8514,1077729.29743333
8515,1230769.977
8516,1114477.9674
8517,316288.5856
8518,440930.878566667
8519,371436.0949
8520,221039.624766667
8521,499965.359233333
8522,255974.531766667
8523,421668.351833333
8524,232548.470566667
8525,444423.926966666
8526,155073.1017
8527,602187.754766667
8528,399699.344
8529,486525.644784981
8530,887977.753533333
8531,183719.886866667
8532,210234.372133333
8533,467696.007233333
8534,180069.663633333
8535,342397.9742
8536,453033.710233333
8537,611475.649966667
8538,674923.2449
8539,926228.759066667
8540,352733.098
8541,83870.2168
8542,486525.644784981
8543,411471.8172
8544,614634.686833333
8545,1605128.15813333
8546,486525.644784981
8547,701835.624366667
8548,464563.133333333
8549,544432.208333333
8550,145693.1856
8551,486525.644784981
8552,486525.644784981
8553,315913.6599
8554,211325.879933333
8555,583101.331533333
8556,147858.422466667
8557,279283.262966667
8558,65928.9737666666
8559,780756.133066666
8560,322709.226733333
8561,1274534.81186667
8562,486525.644784981
8563,376311.1865
8564,238079.214533333
8565,316274.377
8566,452676.350866667
8567,364442.4041
8568,255803.568166667
8569,449611.154033333
8570,484976.613933333
8571,598187.6059
8572,272578.067
8573,1613887.076
8574,437191.9162
8575,417566.947466667
8576,1186935.21616667
8577,349874.674333333
8578,486525.644784981
8579,486525.644784981
8580,96113.4894333333
8581,78500.1485333334
8582,184202.384333333
8583,771976.662433333
8584,486525.644784981
8585,486525.644784981
8586,340084.274766667
8587,492917.5221
8588,245279.187033333
8589,357782.4687
8590,486525.644784981
8591,587203.3702
8592,486525.644784981
8593,486525.644784981
8594,112327.492633333
8595,503018.224066667
8596,289373.209766667
8597,240191.7578
8598,356202.119666667
8599,486525.644784981
8600,160884.723933333
8601,931965.922133333
8602,229631.122666667
8603,379226.9969
8604,192488.988166667
8605,287936.2351
8606,360875.902133333
8607,219070.9347
8608,184132.3271
8609,87927.8113666667
8610,338050.4322
8611,248312.1855
8612,292330.753666667
8613,67856.1041
8614,2827484.27356667
8615,326448.077966667
8616,189644.7398
8617,874436.8736
8618,143304.155033333
8619,74507.4312
8620,486525.644784981
8621,486525.644784981
8622,201273.732666667
8623,329973.066566667
8624,131684.1374
8625,1105560.34866667
8626,573735.135533333
8627,215402.1791
8628,428924.088366667
8629,359450.4112
8630,498523.017166667
8631,363682.753133333
8632,888802.594933333
8633,244672.7859
8634,486525.644784981
8635,486525.644784981
8636,486525.644784981
8637,392102.580766667
8638,635587.786066667
8639,486525.644784981
8640,258678.694933333
8641,139499.054633333
8642,783252.492
8643,125388.0656
8644,767956.222633333
8645,487033.597533333
8646,150055.021266667
8647,486525.644784981
8648,1029056.04743333
8649,73851.7990666667
8650,326116.297466667
8651,132081.042
8652,466289.541533333
8653,486525.644784981
8654,401481.6861
8655,544682.4284
8656,486525.644784981
8657,224983.298866667
8658,383922.721933333
8659,92745.3102
8660,1884947.30566667
8661,486525.644784981
8662,456187.821466667
8663,1062699.42716667
8664,844895.539133333
8665,142464.750633333
8666,1238789.26156667
8667,118606.830466667
8668,1368714.2302
8669,932187.658433333
8670,309534.564266667
8671,312970.255633333
8672,611546.073666667
8673,351920.241433333
8674,532475.4213
8675,486525.644784981
8676,1305687.4159
8677,310838.6353
8678,486525.644784981
8679,146363.7789
8680,486525.644784981
8681,857682.917133333
8682,165186.861666667
8683,338320.068066667
8684,486525.644784981
8685,1195651.2628
8686,486525.644784981
8687,285920.4209
8688,304616.220933333
8689,359600.419566667
8690,486525.644784981
8691,281354.278233333
8692,130513.999933333
8693,598571.035766667
8694,486525.644784981
8695,524001.796066667
8696,701905.184266667
8697,486525.644784981
8698,242535.288933333
8699,189737.438366667
8700,124256.076433333
8701,502332.762266667
8702,272964.260266667
8703,96361.1283666667
8704,486525.644784981
8705,455456.438666667
8706,268858.2123
8707,234553.366433333
8708,486525.644784981
8709,1149111.13186667
8710,277247.6424
8711,1196231.51066667
8712,110914.853066667
8713,309496.725966667
8714,343572.4582
8715,331001.894133333
8716,423804.232266666
8717,121397.7811
8718,149345.560933333
8719,802183.196833333
8720,294681.227166667
8721,410520.813233333
8722,646500.2207
8723,632779.925766667
8724,362457.347133334
8725,220605.640233333
8726,358383.999466667
8727,396513.680666667
8728,486525.644784981
8729,869141.3657
8730,208623.141266667
8731,3510393.91603333
8732,234693.109966667
8733,268956.2105
8734,444762.818366667
8735,160677.355933333
8736,911320.005466667
8737,502614.630566667
8738,751981.026533333
8739,282776.4971
8740,158210.0855
8741,98462.9715333333
8742,486525.644784981
8743,1933330.53033333
8744,486525.644784981
8745,363929.328733333
8746,380129.674166667
8747,282137.980433333
8748,59488.5615
8749,1063429.3828
8750,294456.856933333
8751,608017.2562
8752,674469.074533333
8753,486525.644784981
8754,802728.265766666
8755,607609.970266666
8756,486525.644784981
8757,190336.742133333
8758,486525.644784981
8759,687275.958133333
8760,136993.0457
8761,558215.096966667
8762,131809.680933333
8763,427395.418466666
8764,486525.644784981
8765,83148.9834
8766,486525.644784981
8767,66843.9514333333
8768,369474.388733333
8769,256116.157133333
8770,143859.481933333
8771,342012.198466667
8772,486525.644784981
8773,131853.207766667
8774,413710.9972
8775,486525.644784981
8776,834169.9754
8777,617725.057333333
8778,486525.644784981
8779,486525.644784981
8780,486525.644784981
8781,317774.928666667
8782,396537.934366666
8783,2084294.53723333
8784,284228.4871
8785,246750.099233333
8786,1519523.1492
8787,354381.223033333
8788,321466.245466667
8789,274538.1533
8790,1516399.5932
8791,119593.4005
8792,400707.794066667
8793,652972.228833333
8794,307627.548733333
8795,689957.592466667
8796,353980.418133333
8797,813308.022066667
8798,283705.8481
8799,353361.982533333
8800,204856.5449
8801,276378.008566667
8802,447212.318933333
8803,1804343.95953333
8804,229007.443333333
8805,486525.644784981
8806,486525.644784981
8807,2041569.972
8808,1178597.60686667
8809,248385.139666667
8810,486525.644784981
8811,354609.155033333
8812,1309588.34956667
8813,268315.973
8814,422536.719733333
8815,296896.418733333
8816,512902.758333333
8817,66794.387
8818,460938.3965
8819,308661.451666666
8820,416942.478233333
8821,326658.603666666
8822,435685.4149
8823,284623.8029
8824,197846.761166667
8825,167975.042966667
8826,142873.945566667
8827,366904.859966667
8828,604217.9833
8829,437644.057566667
8830,455388.0928
8831,1177023.0131
8832,417476.572033333
8833,509404.479433333
8834,365650.975833333
8835,529612.6933
8836,1141145.61536667
8837,413665.7768
8838,486525.644784981
8839,486525.644784981
8840,234852.859566667
8841,486525.644784981
8842,677987.6639
8843,80970.0253
8844,421536.713
8845,241452.700866667
8846,458665.348666666
8847,349387.11
8848,273303.346266667
8849,214801.0274
8850,641743.689166667
8851,1108661.08953333
8852,2807284.2166
8853,201029.8849
8854,324270.368933333
8855,457481.235166667
8856,279286.686466667
8857,486525.644784981
8858,636838.2798
8859,1259239.1985
8860,342791.150633333
8861,630176.807466667
8862,625459.5455
8863,192375.0951
8864,715016.523766667
8865,1257780.92596667
8866,344107.832733333
8867,105099.307333333
8868,987054.136
8869,239602.8142
8870,426435.430866667
8871,486525.644784981
8872,74731.4578666667
8873,83291.8375666667
8874,201618.5901
8875,486525.644784981
8876,607312.7428
8877,95617.0143333333
8878,386155.982833333
8879,175126.838633333
8880,457253.511333333
8881,486525.644784981
8882,341591.551
8883,462339.430466667
8884,188080.134466667
8885,74153.6176666667
8886,512363.092166667
8887,596004.455733333
8888,371421.988133333
8889,1370910.55253333
8890,447334.741133333
8891,639736.3255
8892,200734.807666667
8893,768077.313
8894,769927.164366667
8895,1491726.2661
8896,333970.596166667
8897,284871.225133333
8898,842764.561733334
8899,141416.3852
8900,149072.999166667
8901,345297.2361
8902,562981.093
8903,164312.687333333
8904,303186.4139
8905,553245.366566667
8906,339278.063033333
8907,777432.89
8908,431863.689
8909,128114.028633333
8910,340133.5109
8911,408037.240666667
8912,494947.784033333
8913,416606.7466
8914,524110.655466667
8915,479955.855166667
8916,675243.7255
8917,517015.8904
8918,1345256.68973333
8919,224416.8332
8920,295615.9474
8921,486525.644784981
8922,300446.2363
8923,173819.313666667
8924,245267.8965
8925,265970.5729
8926,555904.236833333
8927,561787.826833333
8928,280359.136033333
8929,777797.0839
8930,486525.644784981
8931,1642756.7404
8932,372154.680833333
8933,182220.000633333
8934,368362.7145
8935,543601.8851
8936,415136.008366667
8937,305541.727466667
8938,141774.207933333
8939,233548.508333333
8940,548813.6864
8941,531307.261766667
8942,171779.1645
8943,486525.644784981
8944,319877.010433333
8945,471805.780233333
